order_id,user_id,driver_id,user_credit,user_pref_quiet,user_pref_speed,user_pref_car_type,start_lat,start_lon,dest_lat,dest_lon
ORD00347,116,366.0,81,1,0,3,31.252438,121.481287,31.295842,121.315852
ORD00348,116,33.0,81,1,0,3,31.222987,121.477801,31.277362,121.334922
ORD00349,117,39.0,54,1,1,3,31.342831,121.356054,31.270866,121.326803
ORD00350,117,131.0,54,1,1,3,31.304325,121.357603,31.342557,121.342167
ORD00351,117,101.0,54,1,1,3,31.308599,121.326947,31.348367,121.466938
ORD00352,118,330.0,67,1,0,4,31.215461,121.488407,31.328397,121.46356
ORD00353,118,111.0,67,1,0,4,31.32274,121.419426,31.357983,121.495736
ORD00354,118,396.0,67,1,0,4,31.24959,121.388989,31.202422,121.373141
ORD00355,119,72.0,88,0,1,3,31.382353,121.436574,31.399637,121.320472
ORD00356,119,272.0,88,0,1,3,31.217913,121.329684,31.316487,121.347311
ORD00357,119,477.0,88,0,1,3,31.260027,121.340876,31.357252,121.414212
ORD00358,120,28.0,69,1,1,3,31.252587,121.312738,31.214616,121.362443
ORD00359,120,169.0,69,1,1,3,31.388616,121.352023,31.241759,121.307404
ORD00360,120,34.0,69,1,1,3,31.247266,121.490446,31.243646,121.471478
ORD00361,121,362.0,65,0,1,3,31.303501,121.332191,31.373738,121.38372
ORD00362,121,85.0,65,0,1,3,31.283921,121.348782,31.362132,121.416848
ORD00363,121,64.0,65,0,1,3,31.222774,121.412934,31.327928,121.408598
ORD00364,122,230.0,77,0,0,2,31.388993,121.337099,31.230844,121.331097
ORD00365,122,242.0,77,0,0,2,31.367916,121.34966,31.365901,121.498129
ORD00366,122,299.0,77,0,0,2,31.250976,121.302808,31.290893,121.468387
ORD00367,123,70.0,99,1,0,3,31.302107,121.381091,31.250941,121.410195
ORD00368,123,406.0,99,1,0,3,31.245487,121.346031,31.274738,121.462562
ORD00369,123,227.0,99,1,0,3,31.25539,121.467622,31.373662,121.384638
ORD00370,124,95.0,82,0,0,3,31.275215,121.418202,31.347952,121.41385
ORD00371,124,284.0,82,0,0,3,31.382632,121.416089,31.310725,121.361494
ORD00372,124,76.0,82,0,0,3,31.346628,121.388516,31.309232,121.306174
ORD00373,125,408.0,81,1,0,2,31.310001,121.362852,31.2774,121.433904
ORD00374,125,17.0,81,1,0,2,31.360714,121.471482,31.30064,121.490768
ORD00375,125,30.0,81,1,0,2,31.250421,121.45032,31.31826,121.357655
ORD00376,126,6.0,60,1,0,4,31.33685,121.430769,31.398143,121.393576
ORD00377,126,277.0,60,1,0,4,31.312295,121.446963,31.3007,121.498916
ORD00378,126,209.0,60,1,0,4,31.265758,121.326516,31.256193,121.342527
ORD00379,127,330.0,79,1,0,1,31.204221,121.488346,31.225271,121.397084
ORD00380,127,242.0,79,1,0,1,31.366566,121.343483,31.258471,121.445222
ORD00381,127,269.0,79,1,0,1,31.324635,121.414071,31.204362,121.367599
ORD00382,128,221.0,80,0,0,2,31.36988,121.385477,31.318045,121.423517
ORD00383,128,163.0,80,0,0,2,31.228596,121.428751,31.383714,121.436724
ORD00384,128,344.0,80,0,0,2,31.325665,121.469529,31.29346,121.363945
ORD00385,129,157.0,62,1,0,1,31.385163,121.392373,31.330377,121.416235
ORD00386,129,330.0,62,1,0,1,31.215729,121.492928,31.346867,121.359033
ORD00387,129,120.0,62,1,0,1,31.261661,121.497895,31.314279,121.309652
ORD00388,130,53.0,88,0,0,4,31.348049,121.371194,31.27385,121.370865
ORD00389,130,412.0,88,0,0,4,31.389571,121.424003,31.372582,121.401709
ORD00390,130,349.0,88,0,0,4,31.209006,121.345403,31.315527,121.447416
ORD00391,131,96.0,88,0,0,3,31.375647,121.411146,31.342134,121.391678
ORD00392,131,58.0,88,0,0,3,31.395108,121.439537,31.272173,121.414028
ORD00393,131,288.0,88,0,0,3,31.210752,121.427037,31.250398,121.435724
ORD00394,132,48.0,94,1,1,2,31.386189,121.40338,31.373065,121.437008
ORD00395,132,366.0,94,1,1,2,31.253626,121.479958,31.37688,121.478279
ORD00396,132,242.0,94,1,1,2,31.370049,121.347074,31.366968,121.364611
ORD00397,133,246.0,70,0,1,3,31.321705,121.342709,31.378928,121.350063
ORD00398,133,356.0,70,0,1,3,31.328718,121.442043,31.355011,121.457216
ORD00399,133,416.0,70,0,1,3,31.232915,121.307002,31.312859,121.321537
ORD00400,134,280.0,98,0,1,3,31.242864,121.33968,31.256963,121.327087
ORD00401,134,183.0,98,0,1,3,31.32495,121.355146,31.224452,121.460106
ORD00402,134,380.0,98,0,1,3,31.230919,121.328595,31.338837,121.362767
ORD00403,135,452.0,62,0,0,3,31.256536,121.353659,31.383132,121.336423
ORD00404,135,493.0,62,0,0,3,31.245852,121.322502,31.355168,121.419999
ORD00405,135,156.0,62,0,0,3,31.290961,121.414264,31.268937,121.452896
ORD00406,136,399.0,99,0,0,4,31.291718,121.326221,31.309674,121.385739
ORD00407,136,452.0,99,0,0,4,31.256252,121.354109,31.244974,121.419123
ORD00408,136,146.0,99,0,0,4,31.264957,121.398727,31.228698,121.323766
ORD00409,137,175.0,66,0,1,4,31.342818,121.337536,31.262197,121.348531
ORD00410,137,67.0,66,0,1,4,31.3521,121.386844,31.220635,121.367311
ORD00411,137,466.0,66,0,1,4,31.216319,121.396922,31.353759,121.492478
ORD00412,138,259.0,88,1,1,3,31.279657,121.331423,31.270765,121.463701
ORD00413,138,95.0,88,1,1,3,31.273102,121.421654,31.244666,121.33016
ORD00414,138,346.0,88,1,1,3,31.21858,121.380027,31.260179,121.430748
ORD00415,139,131.0,68,1,0,3,31.289853,121.362176,31.360532,121.411902
ORD00416,139,58.0,68,1,0,3,31.397091,121.445308,31.244558,121.327038
ORD00417,139,74.0,68,1,0,3,31.299574,121.345927,31.314226,121.459605
ORD00418,140,307.0,94,1,1,1,31.348868,121.464851,31.305356,121.458945
ORD00419,140,130.0,94,1,1,1,31.235571,121.458471,31.33386,121.429659
ORD00420,140,248.0,94,1,1,1,31.268801,121.449816,31.248636,121.376063
ORD00421,141,96.0,74,1,0,1,31.368494,121.410966,31.234402,121.446967
ORD00422,141,47.0,74,1,0,1,31.24846,121.441638,31.221737,121.320317
ORD00423,141,329.0,74,1,0,1,31.36117,121.336042,31.383768,121.407431
ORD00424,142,182.0,94,0,1,1,31.217187,121.363645,31.208637,121.444938
ORD00425,142,362.0,94,0,1,1,31.307444,121.336174,31.29798,121.433926
ORD00426,142,124.0,94,0,1,1,31.321451,121.38945,31.276476,121.450666
ORD00427,143,389.0,84,0,1,2,31.279679,121.466477,31.301455,121.332916
ORD00428,143,29.0,84,0,1,2,31.318135,121.361776,31.26091,121.351316
ORD00429,143,10.0,84,0,1,2,31.359011,121.406532,31.315371,121.44699
ORD00430,144,223.0,88,0,0,4,31.226238,121.456262,31.366133,121.353845
ORD00431,144,436.0,88,0,0,4,31.28588,121.306754,31.237852,121.392347
ORD00432,144,208.0,88,0,0,4,31.321261,121.442385,31.315459,121.423181
ORD00433,145,123.0,68,1,1,2,31.336172,121.346487,31.201659,121.301928
ORD00434,145,385.0,68,1,1,2,31.295931,121.441929,31.382591,121.469663
ORD00435,145,366.0,68,1,1,2,31.254879,121.481289,31.284347,121.434906
ORD00436,146,364.0,81,0,0,1,31.239571,121.45426,31.387085,121.391637
ORD00437,146,200.0,81,0,0,1,31.377563,121.352784,31.394757,121.438014
ORD00438,146,431.0,81,0,0,1,31.384842,121.34615,31.378473,121.339321
ORD00439,147,63.0,58,1,0,3,31.311368,121.433888,31.397611,121.362789
ORD00440,147,58.0,58,1,0,3,31.397632,121.442718,31.201805,121.40909
ORD00441,147,29.0,58,1,0,3,31.319891,121.364392,31.366574,121.384782
ORD00442,148,29.0,57,1,0,1,31.31448,121.362964,31.221119,121.414678
ORD00443,148,164.0,57,1,0,1,31.232586,121.367838,31.311363,121.326193
ORD00444,148,175.0,57,1,0,1,31.339524,121.3365,31.27951,121.494767
ORD00445,149,302.0,73,0,1,2,31.34897,121.317272,31.34116,121.373115
ORD00446,149,364.0,73,0,1,2,31.235171,121.454009,31.372572,121.387776
ORD00447,149,393.0,73,0,1,2,31.244654,121.377731,31.221143,121.429565
ORD00448,150,267.0,54,1,1,1,31.364746,121.353394,31.282117,121.333965
ORD00449,150,20.0,54,1,1,1,31.216401,121.40501,31.255253,121.474725
ORD00450,150,468.0,54,1,1,1,31.34083,121.46141,31.253839,121.419585
ORD00451,151,70.0,59,1,0,2,31.299584,121.388665,31.347076,121.480781
ORD00452,151,250.0,59,1,0,2,31.222988,121.389139,31.290035,121.409084
ORD00453,151,124.0,59,1,0,2,31.318231,121.384273,31.35063,121.328759
ORD00454,152,64.0,89,1,0,4,31.212978,121.419301,31.225252,121.307988
ORD00455,152,402.0,89,1,0,4,31.310804,121.30277,31.31733,121.309648
ORD00456,152,327.0,89,1,0,4,31.328171,121.337612,31.371371,121.336753
ORD00457,153,447.0,64,1,0,1,31.295747,121.462887,31.331373,121.329715
ORD00458,153,184.0,64,1,0,1,31.263375,121.474531,31.202557,121.357406
ORD00459,153,134.0,64,1,0,1,31.317442,121.463172,31.232215,121.429138
ORD00460,154,42.0,75,0,1,4,31.277666,121.439559,31.313483,121.393356
ORD00461,154,354.0,75,0,1,4,31.237211,121.469712,31.394209,121.3367
ORD00462,154,171.0,75,0,1,4,31.320942,121.393956,31.280537,121.434891
ORD00463,155,458.0,67,0,0,4,31.361304,121.418666,31.246592,121.310726
ORD00464,155,12.0,67,0,0,4,31.285357,121.385789,31.295647,121.341392
ORD00465,155,412.0,67,0,0,4,31.39062,121.42712,31.31009,121.498443
ORD00466,156,273.0,89,0,0,2,31.346257,121.40307,31.393038,121.308914
ORD00467,156,383.0,89,0,0,2,31.356381,121.451361,31.388509,121.485988
ORD00468,156,441.0,89,0,0,2,31.22776,121.440571,31.341236,121.495436
ORD00469,157,34.0,87,0,1,2,31.243868,121.497721,31.307151,121.380445
ORD00470,157,367.0,87,0,1,2,31.29985,121.481451,31.365755,121.384892
ORD00471,157,392.0,87,0,1,2,31.390127,121.365464,31.310926,121.30997
ORD00472,158,421.0,82,0,1,3,31.272449,121.487002,31.348271,121.498396
ORD00473,158,96.0,82,0,1,3,31.374367,121.412588,31.284207,121.406136
ORD00474,158,351.0,82,0,1,3,31.253173,121.437101,31.269834,121.481807
ORD00475,159,124.0,61,0,1,3,31.318644,121.385106,31.299169,121.42777
ORD00476,159,437.0,61,0,1,3,31.374153,121.318663,31.364152,121.392851
ORD00477,159,494.0,61,0,1,3,31.377748,121.362781,31.371043,121.43838
ORD00478,160,380.0,69,0,1,2,31.232746,121.326126,31.394763,121.444571
ORD00479,160,300.0,69,0,1,2,31.387024,121.370061,31.373678,121.415599
ORD00480,160,84.0,69,0,1,2,31.268129,121.45831,31.352312,121.367326
ORD00481,161,48.0,51,1,1,3,31.383499,121.402385,31.265078,121.46982
ORD00482,161,304.0,51,1,1,3,31.223011,121.375026,31.313457,121.478123
ORD00483,161,431.0,51,1,1,3,31.38826,121.348324,31.255006,121.395315
ORD00484,162,68.0,90,1,1,4,31.3321,121.32904,31.261828,121.432193
ORD00485,162,488.0,90,1,1,4,31.216379,121.310641,31.348586,121.437503
ORD00486,162,259.0,90,1,1,4,31.282201,121.331386,31.301592,121.399181
ORD00487,163,50.0,61,1,0,2,31.375663,121.476644,31.242398,121.361829
ORD00488,163,90.0,61,1,0,2,31.275403,121.432628,31.392349,121.457233
ORD00489,163,422.0,61,1,0,2,31.231495,121.480305,31.377445,121.463418
ORD00490,164,7.0,92,0,0,3,31.299926,121.394856,31.324425,121.439294
ORD00491,164,164.0,92,0,0,3,31.236612,121.367287,31.382173,121.459069
ORD00492,164,120.0,92,0,0,3,31.260457,121.497936,31.309093,121.386927
ORD00493,165,430.0,75,1,0,1,31.285236,121.395647,31.237734,121.306427
ORD00494,165,354.0,75,1,0,1,31.236377,121.468024,31.319012,121.482596
ORD00495,165,250.0,75,1,0,1,31.21426,121.390433,31.390416,121.386655
ORD00496,166,342.0,70,1,1,4,31.218441,121.39839,31.243584,121.496141
ORD00497,166,124.0,70,1,1,4,31.328303,121.384882,31.351309,121.478551
ORD00498,166,244.0,70,1,1,4,31.360382,121.475352,31.310328,121.380857
ORD00499,167,24.0,65,0,0,3,31.395551,121.338109,31.395883,121.487725
ORD00500,167,362.0,65,0,0,3,31.306627,121.331461,31.205569,121.360507
ORD00501,167,474.0,65,0,0,3,31.271884,121.401619,31.273513,121.349314
ORD00502,168,329.0,96,1,1,3,31.356881,121.327452,31.241805,121.364225
ORD00503,168,114.0,96,1,1,3,31.276857,121.372192,31.270729,121.468911
ORD00504,168,134.0,96,1,1,3,31.323008,121.464031,31.339068,121.318182
ORD00505,169,206.0,58,1,1,4,31.221135,121.344492,31.372986,121.462057
ORD00506,169,458.0,58,1,1,4,31.360274,121.417802,31.329492,121.328275
ORD00507,169,155.0,58,1,1,4,31.266347,121.463833,31.294072,121.386567
ORD00508,170,213.0,57,0,0,4,31.320285,121.457206,31.329764,121.481347
ORD00509,170,216.0,57,0,0,4,31.255829,121.360496,31.289917,121.417135
ORD00510,170,205.0,57,0,0,4,31.202219,121.304243,31.385687,121.406556
ORD00511,171,261.0,61,0,1,1,31.257904,121.395433,31.214645,121.486504
ORD00512,171,294.0,61,0,1,1,31.398233,121.480934,31.235039,121.326674
ORD00513,171,79.0,61,0,1,1,31.350908,121.340165,31.312944,121.384106
ORD00514,172,82.0,76,1,1,1,31.251854,121.356593,31.229966,121.445008
ORD00515,172,261.0,76,1,1,1,31.251531,121.40113,31.384842,121.396542
ORD00516,172,292.0,76,1,1,1,31.256723,121.330589,31.31503,121.42879
ORD00517,173,382.0,66,0,1,3,31.30079,121.47259,31.239712,121.424857
ORD00518,173,24.0,66,0,1,3,31.396093,121.345845,31.311629,121.407106
ORD00519,173,289.0,66,0,1,3,31.237333,121.331343,31.363681,121.337587
ORD00520,174,67.0,72,1,1,3,31.351578,121.386383,31.377344,121.425244
ORD00521,174,450.0,72,1,1,3,31.200493,121.465272,31.394774,121.30666
ORD00522,174,344.0,72,1,1,3,31.326727,121.473345,31.368826,121.42288
ORD00523,175,287.0,80,1,0,4,31.292829,121.454005,31.295552,121.487744
ORD00524,175,127.0,80,1,0,4,31.315298,121.429184,31.201891,121.361091
ORD00525,175,330.0,80,1,0,4,31.211879,121.487543,31.343745,121.383646
ORD00526,176,494.0,99,0,1,4,31.379095,121.363491,31.286461,121.437488
ORD00527,176,290.0,99,0,1,4,31.208185,121.434982,31.278477,121.491429
ORD00528,176,480.0,99,0,1,4,31.203054,121.319619,31.294023,121.322278
ORD00529,177,141.0,88,1,0,4,31.254959,121.415622,31.293158,121.383675
ORD00530,177,110.0,88,1,0,4,31.296693,121.37463,31.215293,121.314509
ORD00531,177,16.0,88,1,0,4,31.344888,121.45552,31.335148,121.336098
ORD00532,178,215.0,95,1,0,4,31.234771,121.445763,31.396178,121.404163
ORD00533,178,353.0,95,1,0,4,31.292615,121.499689,31.365543,121.445912
ORD00534,178,260.0,95,1,0,4,31.242939,121.360627,31.376458,121.485987
ORD00535,179,399.0,59,0,0,4,31.293927,121.323683,31.324971,121.392795
ORD00536,179,70.0,59,0,0,4,31.297803,121.384559,31.307516,121.433848
ORD00537,179,127.0,59,0,0,4,31.311601,121.423869,31.365843,121.335068
ORD00538,180,17.0,86,0,0,1,31.359158,121.46261,31.22878,121.340259
ORD00539,180,348.0,86,0,0,1,31.320895,121.445839,31.247,121.401363
ORD00540,180,455.0,86,0,0,1,31.217467,121.423319,31.359816,121.382547
ORD00541,181,439.0,94,1,0,4,31.269838,121.382522,31.36138,121.4768
ORD00542,181,370.0,94,1,0,4,31.32841,121.405268,31.343098,121.447699
ORD00543,181,443.0,94,1,0,4,31.35771,121.358188,31.214346,121.342903
ORD00544,182,381.0,53,0,0,4,31.295683,121.387234,31.235928,121.305242
ORD00545,182,338.0,53,0,0,4,31.323442,121.350103,31.399366,121.38889
ORD00546,182,273.0,53,0,0,4,31.341887,121.404196,31.348105,121.437273
ORD00547,183,144.0,80,0,1,4,31.377938,121.380355,31.389272,121.480902
ORD00548,183,104.0,80,0,1,4,31.230708,121.405067,31.274211,121.315776
ORD00549,183,164.0,80,0,1,4,31.230849,121.371379,31.219475,121.300786
ORD00550,184,54.0,58,1,1,2,31.316735,121.329691,31.206591,121.359558
ORD00551,184,42.0,58,1,1,2,31.27777,121.436637,31.356242,121.406576
ORD00552,184,195.0,58,1,1,2,31.366904,121.432442,31.393314,121.47476
ORD00553,185,250.0,99,0,0,4,31.219567,121.392064,31.357887,121.464141
ORD00554,185,238.0,99,0,0,4,31.239688,121.32634,31.24429,121.476786
ORD00555,185,132.0,99,0,0,4,31.385809,121.410023,31.370047,121.4194
ORD00556,186,330.0,61,0,0,3,31.211232,121.493751,31.346436,121.478826
ORD00557,186,329.0,61,0,0,3,31.359943,121.327829,31.335777,121.37437
ORD00558,186,396.0,61,0,0,3,31.258002,121.388377,31.256078,121.300983
ORD00559,187,361.0,71,0,0,1,31.353803,121.392355,31.242968,121.485135
ORD00560,187,345.0,71,0,0,1,31.325907,121.428829,31.339711,121.353016
ORD00561,187,475.0,71,0,0,1,31.201716,121.466921,31.21959,121.334455
ORD00562,188,463.0,70,0,1,2,31.358934,121.44793,31.223287,121.499122
ORD00563,188,490.0,70,0,1,2,31.341264,121.450002,31.377289,121.326547
ORD00564,188,160.0,70,0,1,2,31.306691,121.310567,31.242523,121.479517
ORD00565,189,145.0,90,1,1,4,31.242776,121.304285,31.26201,121.455663
ORD00566,189,44.0,90,1,1,4,31.295302,121.467703,31.222508,121.456636
ORD00567,189,396.0,90,1,1,4,31.253836,121.380743,31.267485,121.341701
ORD00568,190,248.0,68,1,0,3,31.26342,121.449773,31.234871,121.46401
ORD00569,190,201.0,68,1,0,3,31.352866,121.470622,31.31248,121.493746
ORD00570,190,225.0,68,1,0,3,31.290698,121.482625,31.223945,121.316423
ORD00571,191,327.0,93,0,0,3,31.327014,121.332739,31.346722,121.390421
ORD00572,191,8.0,93,0,0,3,31.349767,121.301122,31.378906,121.395704
ORD00573,191,210.0,93,0,0,3,31.254647,121.474539,31.271699,121.478935
ORD00574,192,410.0,85,1,1,2,31.333983,121.375107,31.294291,121.449655
ORD00575,192,44.0,85,1,1,2,31.295035,121.469682,31.309039,121.311186
ORD00576,192,74.0,85,1,1,2,31.297718,121.345642,31.276952,121.429567
ORD00577,193,100.0,58,0,1,2,31.284685,121.446686,31.349926,121.402161
ORD00578,193,154.0,58,0,1,2,31.32922,121.438941,31.212187,121.46538
ORD00579,193,186.0,58,0,1,2,31.271306,121.314349,31.218228,121.308675
ORD00580,194,168.0,80,1,1,3,31.258216,121.496943,31.261503,121.479994
ORD00581,194,383.0,80,1,1,3,31.356594,121.456649,31.311833,121.438528
ORD00582,194,211.0,80,1,1,3,31.392677,121.472853,31.300527,121.40406
ORD00583,195,494.0,64,0,1,2,31.377716,121.365495,31.268612,121.327454
ORD00584,195,304.0,64,0,1,2,31.224794,121.375523,31.277773,121.487928
ORD00585,195,127.0,64,0,1,2,31.308701,121.427301,31.229321,121.487905
ORD00586,196,97.0,59,1,1,2,31.267709,121.333457,31.242517,121.360402
ORD00587,196,101.0,59,1,1,2,31.308682,121.328995,31.341259,121.488897
ORD00588,196,186.0,59,1,1,2,31.278841,121.317806,31.20027,121.446072
ORD00589,197,187.0,64,1,0,2,31.375173,121.303689,31.295847,121.416953
ORD00590,197,178.0,64,1,0,2,31.226042,121.392012,31.326834,121.399304
ORD00591,197,171.0,64,1,0,2,31.328314,121.396836,31.266288,121.38909
ORD00592,198,114.0,53,0,1,1,31.281181,121.371086,31.324498,121.360565
ORD00593,198,269.0,53,0,1,1,31.314811,121.41005,31.36906,121.489623
ORD00594,198,29.0,53,0,1,1,31.314425,121.367875,31.304388,121.356879
ORD00595,199,169.0,94,0,1,4,31.389643,121.355393,31.302024,121.456845
ORD00596,199,118.0,94,0,1,4,31.35288,121.49143,31.376702,121.469175
ORD00597,199,113.0,94,0,1,4,31.322565,121.307797,31.309345,121.404133
ORD00598,200,416.0,54,0,1,3,31.225062,121.30035,31.284309,121.493224
ORD00599,200,185.0,54,0,1,3,31.28956,121.334831,31.342204,121.352249
ORD00600,200,313.0,54,0,1,3,31.327558,121.498662,31.295078,121.375868
ORD00601,201,396.0,95,0,0,3,31.25445,121.391147,31.35861,121.440732
ORD00602,201,419.0,95,0,0,3,31.34704,121.491382,31.283923,121.359259
ORD00603,201,429.0,95,0,0,3,31.310229,121.488348,31.279245,121.334649
ORD00604,202,436.0,52,1,0,4,31.289244,121.311836,31.346911,121.494228
ORD00605,202,203.0,52,1,0,4,31.200672,121.40129,31.345223,121.450832
ORD00606,202,106.0,52,1,0,4,31.357434,121.319109,31.33161,121.486256
ORD00607,203,99.0,64,1,0,2,31.310543,121.396541,31.291912,121.36754
ORD00608,203,429.0,64,1,0,2,31.30495,121.483187,31.220231,121.487805
ORD00609,203,37.0,64,1,0,2,31.226235,121.489614,31.250377,121.424659
ORD00610,204,12.0,68,1,0,1,31.28126,121.375817,31.290723,121.421825
ORD00611,204,28.0,68,1,0,1,31.252705,121.309459,31.267928,121.49383
ORD00612,204,16.0,68,1,0,1,31.3476,121.452253,31.228198,121.310342
ORD00613,205,329.0,67,0,1,3,31.353819,121.323394,31.358904,121.313576
ORD00614,205,431.0,67,0,1,3,31.384256,121.346438,31.38764,121.302415
ORD00615,205,242.0,67,0,1,3,31.373828,121.341587,31.290912,121.479336
ORD00616,206,173.0,53,0,0,1,31.323912,121.358967,31.342973,121.33827
ORD00617,206,219.0,53,0,0,1,31.216683,121.355906,31.3503,121.476219
ORD00618,206,130.0,53,0,0,1,31.230325,121.461853,31.246737,121.363861
ORD00619,207,104.0,92,0,0,1,31.239778,121.399794,31.258508,121.430896
ORD00620,207,445.0,92,0,0,1,31.368037,121.491559,31.253497,121.333935
ORD00621,207,201.0,92,0,0,1,31.355253,121.472521,31.335583,121.347567
ORD00622,208,406.0,64,1,0,1,31.232182,121.350723,31.324492,121.317311
ORD00623,208,93.0,64,1,0,1,31.377406,121.367206,31.224407,121.32656
ORD00624,208,41.0,64,1,0,1,31.363269,121.383706,31.375637,121.455564
ORD00625,209,388.0,55,0,0,2,31.234372,121.395946,31.392305,121.34798
ORD00626,209,236.0,55,0,0,2,31.398811,121.395708,31.348271,121.400766
ORD00627,209,359.0,55,0,0,2,31.370962,121.377707,31.259389,121.306982
ORD00628,210,83.0,79,1,1,1,31.24642,121.406716,31.313067,121.382834
ORD00629,210,80.0,79,1,1,1,31.315505,121.442191,31.327005,121.494031
ORD00630,210,258.0,79,1,1,1,31.377996,121.314086,31.217384,121.383612
ORD00631,211,409.0,89,1,0,2,31.278505,121.49123,31.268679,121.303674
ORD00632,211,441.0,89,1,0,2,31.226572,121.448188,31.350366,121.304256
ORD00633,211,374.0,89,1,0,2,31.202441,121.315823,31.223355,121.460079
ORD00634,212,433.0,98,1,1,4,31.210015,121.37558,31.226213,121.482139
ORD00635,212,79.0,98,1,1,4,31.360471,121.344603,31.391989,121.320405
ORD00636,212,50.0,98,1,1,4,31.381132,121.479932,31.318354,121.492631
ORD00637,213,17.0,58,1,0,1,31.358004,121.471044,31.343774,121.424277
ORD00638,213,127.0,58,1,0,1,31.304777,121.429165,31.378633,121.374225
ORD00639,213,267.0,58,1,0,1,31.372998,121.35932,31.278135,121.434822
ORD00640,214,122.0,72,1,1,1,31.36563,121.425644,31.34132,121.345436
ORD00641,214,284.0,72,1,1,1,31.383269,121.413002,31.333733,121.321079
ORD00642,214,349.0,72,1,1,1,31.214972,121.344247,31.395761,121.309644
ORD00643,215,319.0,96,0,0,4,31.202264,121.349966,31.265084,121.479364
ORD00644,215,89.0,96,0,0,4,31.377972,121.432899,31.373606,121.45419
ORD00645,215,68.0,96,0,0,4,31.334774,121.32809,31.2483,121.457266
ORD00646,216,120.0,92,1,0,3,31.260085,121.492493,31.315072,121.461579
ORD00647,216,134.0,92,1,0,3,31.315012,121.460494,31.365129,121.339093
ORD00648,216,20.0,92,1,0,3,31.213639,121.407352,31.383261,121.470121
ORD00649,217,130.0,88,1,1,2,31.233624,121.460017,31.2965,121.324559
ORD00650,217,39.0,88,1,1,2,31.340996,121.355195,31.254013,121.379475
ORD00651,217,361.0,88,1,1,2,31.358006,121.391466,31.201013,121.357584
ORD00652,218,327.0,96,1,0,2,31.332637,121.334523,31.207273,121.3214
ORD00653,218,486.0,96,1,0,2,31.24496,121.448924,31.225899,121.454628
ORD00654,218,434.0,96,1,0,2,31.298579,121.476731,31.219434,121.390052
ORD00655,219,28.0,86,1,1,4,31.251792,121.310495,31.36028,121.380803
ORD00656,219,261.0,86,1,1,4,31.258419,121.40319,31.263898,121.46207
ORD00657,219,277.0,86,1,1,4,31.306226,121.443492,31.232518,121.478324
ORD00658,220,402.0,94,0,0,2,31.307366,121.301414,31.319859,121.426111
ORD00659,220,134.0,94,0,0,2,31.321413,121.466405,31.357035,121.333174
ORD00660,220,372.0,94,0,0,2,31.318359,121.313167,31.385073,121.359041
ORD00661,221,74.0,77,1,1,2,31.293066,121.333137,31.33239,121.466298
ORD00662,221,201.0,77,1,1,2,31.355535,121.467156,31.289344,121.423405
ORD00663,221,9.0,77,1,1,2,31.367331,121.444064,31.284829,121.416031
ORD00664,222,424.0,60,0,0,4,31.311597,121.463632,31.273957,121.37519
ORD00665,222,262.0,60,0,0,4,31.207413,121.345665,31.242433,121.327843
ORD00666,222,74.0,60,0,0,4,31.301603,121.340559,31.251594,121.417774
ORD00667,223,292.0,76,1,0,2,31.258515,121.326173,31.249479,121.419258
ORD00668,223,163.0,76,1,0,2,31.233977,121.429325,31.299002,121.32715
ORD00669,223,167.0,76,1,0,2,31.37651,121.441977,31.207396,121.300243
ORD00670,224,167.0,62,1,1,3,31.371705,121.440057,31.354174,121.329569
ORD00671,224,269.0,62,1,1,3,31.318109,121.40689,31.254168,121.47397
ORD00672,224,164.0,62,1,1,3,31.236252,121.361046,31.261991,121.498714
ORD00673,225,430.0,50,0,1,3,31.283637,121.399711,31.243799,121.417408
ORD00674,225,156.0,50,0,1,3,31.286055,121.412076,31.281584,121.420817
ORD00675,225,259.0,50,0,1,3,31.284369,121.322315,31.349466,121.437881
ORD00676,226,288.0,80,1,0,2,31.208097,121.430272,31.335549,121.456261
ORD00677,226,285.0,80,1,0,2,31.227276,121.496446,31.205368,121.463001
ORD00678,226,124.0,80,1,0,2,31.323588,121.378171,31.354616,121.325758
ORD00679,227,442.0,63,1,1,3,31.359825,121.350831,31.246438,121.394732
ORD00680,227,58.0,63,1,1,3,31.395258,121.440855,31.278309,121.337044
ORD00681,227,331.0,63,1,1,3,31.334715,121.359718,31.379458,121.398345
ORD00682,228,321.0,93,0,0,2,31.299279,121.446694,31.319433,121.400048
ORD00683,228,204.0,93,0,0,2,31.288722,121.389347,31.357453,121.456765
ORD00684,228,243.0,93,0,0,2,31.345036,121.486562,31.206432,121.478476
ORD00685,229,384.0,96,1,0,2,31.207371,121.461677,31.259063,121.413882
ORD00686,229,410.0,96,1,0,2,31.334831,121.373875,31.333958,121.413908
ORD00687,229,377.0,96,1,0,2,31.384781,121.371835,31.241453,121.426742
ORD00688,230,140.0,52,0,0,3,31.358359,121.356991,31.299928,121.304335
ORD00689,230,200.0,52,0,0,3,31.377391,121.34785,31.211464,121.480727
ORD00690,230,443.0,52,0,0,3,31.355394,121.359393,31.25185,121.370428
ORD00691,231,235.0,68,1,0,3,31.376859,121.471046,31.340413,121.409683
ORD00692,231,148.0,68,1,0,3,31.241692,121.360164,31.241481,121.339186
ORD00693,231,146.0,68,1,0,3,31.267787,121.395047,31.303863,121.431781
ORD00694,232,344.0,89,0,1,4,31.330766,121.463777,31.376871,121.339298
